Data Export Generated on Wed Jan 14 08:53:53 PST 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,
197376463,Completed,134.126.113.90,10/8/25 15:00,0,91,1,,,,,,,,,US,VA,10/8/25,Wednesday,5-7 pm,1,0,1,0,0,0,about 10 minutes within the shift,a 159 student came in to go over a previous exam for practice for their upcoming midterm.
197378384,Completed,134.126.113.71,10/8/25 17:18,0,1638,1,,,,,,,,,US,VA,10/8/25,Wednesday,7-9 pm,5,2,3,0,0,0,"for 4 of them about 20-30 mins, for the last student one ta helped them the whole shift going through a test to review",159: memory diagrams and java equals 149: Cesear cipher hw and parking spot
197405752,Completed,134.126.141.39,10/9/25 15:15,0,104,1,,,,,,,,,US,VA,10/9/25,Thursday,5-7 pm,4,4,0,0,0,0,~15 minutes,"149: Understanding containers, writing unit tests/where to start, reviewing the last quiz."
197407365,Completed,134.126.141.39,10/9/25 17:07,0,6617,1,,,,,,,,,US,VA,10/9/25,Thursday,7-9 pm,1,4,1,0,0,0,~20 minutes,"149, writing tests, parking spot fitting hw 159, enums, practice exam"
197408942,Completed,73.152.182.199,10/9/25 18:57,0,20,1,,,,,,,,,US,VA,10/9/25,Thursday,9-11 pm,1,1,0,0,0,0,30,HW 7.4
197459501,Completed,134.126.141.39,10/12/25 12:50,0,621,1,,,,,,,,,US,VA,10/12/25,Sunday,3-5 pm Sunday only,0,0,0,0,0,0,0,
197460691,Completed,134.126.113.90,10/12/25 15:01,0,368,1,,,,,,,,,US,VA,10/12/25,Sunday,5-7 pm,1,2,0,0,0,0,about 10 minutes,"Understanding the format of pytest, and understanding how to complete PA 1 part A"
197461995,Completed,134.126.113.80,10/12/25 17:16,0,412,1,,,,,,,,,US,VA,10/12/25,Sunday,7-9 pm,4,4,0,0,0,0,20 mins,149 - How to perform test-driven development on PA1
197493326,Completed,134.126.113.90,10/13/25 15:01,0,800,1,,,,,,,,,US,VA,10/13/25,Monday,5-7 pm,6,4,2,0,0,0,under 20 minutes,"149 was understanding how to implement part A for PA 1, and some questions to make sure they were doing the right thing, 159 was going over test material and memory diagrams"
197496068,Completed,134.126.113.71,10/13/25 16:53,0,1041,1,,,,,,,,,US,VA,10/13/25,Monday,7-9 pm,6,6,0,0,0,0,20-30 mins,149: understanding assert statements and vscode
197498941,Completed,2605:ad80:2f:a822:ad08:3339:9eb8:e286,10/13/25 19:04,0,55,1,,,,,,,,,US,VA,10/13/25,Monday,9-11 pm,1,1,0,0,0,0,"Generally a good amount of time, between 5-10 minutes ",149 - Understanding Gradescope Errors with PA1
197550444,Completed,134.126.113.2,10/14/25 15:14,0,29,1,,,,,,,,,US,VA,10/14/25,Tuesday,5-7 pm,6,6,0,0,0,0,,
197556194,Completed,134.126.141.39,10/14/25 17:25,0,4376,1,,,,,,,,,US,VA,10/14/25,Tuesday,7-9 pm,7,7,0,0,0,0,20 - 60 mins.,"149 - Writing appropriate tests, vs code set up issues (ruff formatter, issues with python interpreter, etc...)"
197560001,Completed,2605:ad80:2f:a822:2da5:814c:f691:feb9,10/14/25 19:02,0,34,1,,,,,,,,,US,VA,10/14/25,Tuesday,9-11 pm,1,1,0,0,0,0,30 mins,149: understanding gradescope errors 
197600100,Completed,134.126.113.90,10/15/25 15:17,0,199,1,,,,,,,,,US,VA,10/15/25,Wednesday,5-7 pm,2,2,0,0,0,0,about 30 minutes,"One 149 student was having an issue with importing pytest, it just wasn't working at all. Another 149 student was trying to figure out why gradescope wasnt passing, we spent a lot of time trying to decipher the difference between + and - in gradescope, we switched things around and then the gradescope switched.."
197602144,Completed,134.126.113.71,10/15/25 16:52,0,753,1,,,,,,,,,US,VA,10/15/25,Wednesday,7-9 pm,7,4,0,0,3,0,40-50mins,"149: set up with vscode, a student's setup wouldn't work 240: running the driver for the sorting pa, and making the charts for it "
197636041,Completed,134.126.141.39,10/16/25 15:19,0,241,1,,,,,,,,,US,VA,10/16/25,Thursday,5-7 pm,8,4,3,0,1,0,~15 minutes,"149: Understanding Gradescope errors in PA1, understanding how to write test cases. 159: Gradescope issue (lab 7 in Gradescope is really lab 10) 240: Recurrence relations and summations."
197644995,Completed,134.126.113.98,10/16/25 17:58,0,142,1,,,,,,,,,US,VA,10/16/25,Thursday,7-9 pm,8,4,2,0,0,2,"Generally a good amount of time, between 10-15 minutes ","149 - PA1 gradescope problems, 159 - general recursive 261 - understanding the specs(aka only do fetch things in fetch), bitwise and versus shift"
197647911,Completed,73.152.182.199,10/16/25 19:04,0,33,1,,,,,,,,,US,VA,10/16/25,Thursday,9-11 pm,0,0,0,0,0,0,None,N/A
197730306,Completed,134.126.141.39,10/19/25 13:05,0,520,1,,,,,,,,,US,VA,10/19/25,Sunday,5-7 pm,5,2,2,0,0,1,"bit longer than usually, 15-20 minutes ","149 - count sentences, using builtin functions 159 - misunderstanding helper functions with exception, catching exceptions 261 - error checking in fetch, "
197732130,Completed,134.126.141.39,10/19/25 15:36,0,1970,1,,,,,,,,,US,VA,10/19/25,Sunday,5-7 pm,6,4,1,0,0,1,id say an average of 30+ minutes,"149 was help with implementing the normalize_text function and fixing gradescope errors that had to do with average_word_length and out of bounds for normalize_text, 159 was understanding how to implement the tests for part 2 similar to part 1 and 261 was passing the unit tests for an invalid pc when working with specific instructions "
197733169,Completed,134.126.141.135,10/19/25 17:03,0,158,1,,,,,,,,,US,VA,10/19/25,Sunday,7-9 pm,10,10,0,0,0,0,30 - 75 mins,149 - Text parsing and confusion with instructions for PA1: Text SImplifier (changes in average_word_length)
197765266,Completed,134.126.113.90,10/20/25 15:25,0,407,1,,,,,,,,,US,VA,10/20/25,Monday,5-7 pm,7,7,0,0,0,0,at least 15 minutes ,"Basically the 149 PA, some students were having issues with summarize text not calculating the right value (getting a value higher than it should be), normalize_text and making sure that the next character after a period is capitalized, and overall just trying to implement the code based off the (little) information from the docstrings."
197767579,Completed,134.126.113.71,10/20/25 17:13,0,357,1,,,,,,,,,US,VA,10/20/25,Monday,7-9 pm,8,8,0,0,0,0,30-40 mins,"149: help with pa 1 part b, specifically fixing edge cases "
198058662,Completed,134.126.141.39,10/27/25 14:59,0,178,1,,,,,,,,,US,VA,10/27/25,Monday,5-7 pm,4,2,2,0,0,0,"about 30 minutes, some longer","A 149 student came in for some clarification on assert statements, another needed help understanding the assert statement output, a 159 student was having 100% coverage in vscode but wasn't getting 100% coverage on gradescope, another 159 student needed help testing for errors."
198062917,Completed,134.126.113.41,10/27/25 17:07,0,151,1,,,,,,,,,US,VA,10/27/25,Monday,7-9 pm,2,1,1,0,0,0,30-40 mins,"149: studying for a quiz 159: understanding testing coverage, difference between statement and branch coverage"
198105938,Completed,134.126.113.30,10/28/25 15:19,0,21,1,,,,,,,,,US,VA,10/28/25,Tuesday,5-7 pm,6,3,3,0,0,0,,
198110274,Completed,134.126.141.39,10/28/25 17:09,0,1306,1,,,,,,,,,US,VA,10/28/25,Tuesday,7-9 pm,12,4,6,0,0,2,15-20 mins,149 - Gradescope issues (see note below) 159 - Misunderstanding method specs in AccessibilityResults + AccessibilityChecker 261 - Disassemble method in P3
198113590,Completed,2605:ad80:2f:a822:f833:e020:394c:53e0,10/28/25 19:06,0,157,1,,,,,,,,,US,VA,10/28/25,Tuesday,9-11 pm,2,1,1,0,0,0,40 mins,"149: studying for a practice quiz understanding dictionaries 159: testing methods, and understanding how to achieve 100% branch coverage"
198146681,Completed,134.126.113.27,10/29/25 15:10,0,1077,1,,,,,,,,,US,VA,10/29/25,Wednesday,5-7 pm,2,0,2,0,0,0,less than 15 minutes,"159 students were having gradescope errors, mainly with their code not matching the specifications exactly (being off by a letter that was supposed to be uppercase), and another was fixing style issues with whitespace and testing for invalid arguments (throwing exceptions)"
198149139,Completed,134.126.113.41,10/29/25 17:02,0,79,1,,,,,,,,,US,VA,10/29/25,Wednesday,7-9 pm,8,3,3,0,2,0,40mins,"149: review questions 159: coverage tests, and file not found exceptions 240: parse trees"
198184456,Completed,134.126.141.39,10/30/25 15:08,0,118,1,,,,,,,,,US,VA,10/30/25,Thursday,5-7 pm,4,3,0,0,0,1,Between 5 and 20 minutes.,"149: File opening errors, understanding test failure, and parsing a line for use for PA2 261: How to get the relevant information for disassemble_code."
198186815,Completed,134.126.141.39,10/30/25 17:04,0,6416,1,,,,,,,,,US,VA,10/30/25,Thursday,7-9 pm,4,3,3,0,2,1,~20 minutes,"149 - PA2 part A 159 - setting up junit in vscode, general testing 240 - worst-case assignments on selection sort, quicksort partition explanations 261 - p3 output formatting"
198189766,Completed,73.152.182.199,10/30/25 18:59,0,37,1,,,,,,,,,US,VA,10/30/25,Thursday,9-11 pm,0,0,0,0,0,0,0,N/a
198266652,Completed,134.126.141.39,11/2/25 14:03,0,948,1,,,,,,,,,US,VA,11/2/25,Sunday,3-5 pm Sunday only,8,7,2,0,0,0,Generally good amount of time 5-15 minutes,"149 - how to open files properly as well as properly testing framework, current working directory versus defined directory, 159 - how to use parent class functions, defining objects in code and making them be on screen and adding drawable array list "
198268646,Completed,134.126.141.39,11/2/25 16:00,0,478,1,,,,,,,,,US,VA,11/2/25,Sunday,5-7 pm,3,2,1,0,0,0,about 15 minutes,"149 was printing things out in the correct format for the PA, and 159 was fixing an incorrect function name"
198271400,Completed,134.126.113.63,11/2/25 19:13,0,79,1,,,,,,,,,US,VA,11/2/25,Sunday,7-9 pm,1,0,1,0,0,0,20 mins,159 - Finding and swapping the positions of the min/max values of an array.
198306134,Completed,134.126.113.27,11/3/25 16:20,0,320,1,,,,,,,,,US,VA,11/3/25,Monday,5-7 pm,2,1,1,0,0,0,about 20 minutes,"159, a student came in with a gradescope issue where only one of the direction images was messing up, and 149 needed help with PA2 part A with writeLog and readFile"
198309109,Completed,134.126.113.41,11/3/25 17:58,0,632,1,,,,,,,,,US,VA,11/3/25,Monday,7-9 pm,3,3,0,0,0,0,40-50mins,"149: Pa Part A, parse cell and write log, dealing with how to check the correct conditions for each cell"
198312692,Completed,2605:ad80:2f:a822:4cbb:dab:a29e:3044,11/3/25 20:00,0,391,1,,,,,,,,,US,VA,11/3/25,Monday,9-11 pm,3,3,0,0,0,0,"149 - looking at update specs, and understanding gradescope error","149 - looking at update specs, and understanding/debugging gradescope error"
198469717,Completed,134.126.113.30,11/5/25 15:13,0,65,1,,,,,,,,,US,VA,11/4/25,Tuesday,5-7 pm,8,8,0,0,0,0,15 minutes,149 - students not using the updated files
198507090,Completed,134.126.141.39,11/5/25 16:58,0,136,1,,,,,,,,,US,VA,11/5/25,Wednesday,5-7 pm,6,5,1,0,0,0,"definitely way too long, 20+ minutes","there was a 149 student who was having trouble running their tests through vscode, other 149 students were here for the new PA, there was a 159 student but the TA who helped them left early"
198541752,Completed,134.126.141.39,11/5/25 19:54,0,706,1,,,,,,,,,US,VA,11/5/25,Wednesday,7-9 pm,20,17,3,0,0,0,"bit longer than usually, 15-20 minutes","149 - entire of PA2, issues across all functions, how to access files in the right places, very confusing specs, 159 - honestly idk "
198588415,Completed,134.126.141.39,11/6/25 16:25,0,1477,1,,,,,,,,,US,VA,11/6/25,Thursday,5-7 pm,9,6,2,0,1,0,~20 minutes,"149: PA 1 part A test cases, implementations 159: (TA who helped left early) 240: recursive key depth implementation"
198597907,Completed,134.126.141.39,11/6/25 18:13,0,294,1,,,,,,,,,US,VA,11/6/25,Thursday,7-9 pm,4,4,0,0,0,0,"Between 20 minutes and an hour. Lexie worked for longer, I worked in shorter bits.","149: Understanding where to start with PA2, how to go about reading from a file and transforming into a flat list, and the method that checks that cells are valid."
198658462,Completed,73.152.182.199,11/6/25 19:59,0,22,1,,,,,,,,,US,VA,11/6/25,Thursday,9-11 pm,2,2,0,0,00,0,30 mins,PA2 - Testing
198775431,Completed,134.126.141.39,11/9/25 14:01,0,213,1,,,,,,,,,US,VA,11/9/25,Sunday,3-5 pm Sunday only,4,1,1,0,0,2,Generally good amount of time 10-15 minutes,149 - check equality of list element wise 159 - conditional statements(always true) and variable initialize(not saving) 261 - disassemble read data 
198777748,Completed,134.126.141.39,11/9/25 16:29,0,1702,1,,,,,,,,,US,VA,11/9/25,Sunday,5-7 pm,7,6,0,0,0,1,Generally good amount of time 10-15 minutes,"149 - how to return 'colors' via colorama things\, printing grid, modulus with grid columns for update 261 - disassemble rodata cases "
198779975,Completed,134.126.113.63,11/9/25 18:09,0,131,1,,,,,,,,,US,VA,11/9/25,Sunday,7-9 pm,3,1,1,1,0,0,15-20 mins,"149 - PA2, pt. B: update_grid function GradeScope errors 159 - GradeScope test fails but erroneous behavior doesn't occur on person's laptop 227 - Dr. Heydari exam prep (induction proofing: setting up the problem, core aspects, how to prepare)"
198840885,Completed,134.126.113.27,11/10/25 16:49,0,795,1,,,,,,,,,US,VA,11/10/25,Monday,5-7 pm,9,8,0,0,0,1,at least 20 minutes,"261, was just verifying printing memory in little endian, 149 was a mix of installing modules for the PA, and explaining how to implement update grid and print gird"
198843977,Completed,134.126.113.41,11/10/25 18:19,0,216,1,,,,,,,,,US,VA,11/10/25,Monday,7-9 pm,15,14,0,1,0,0,40-50 mins,"149: update grid method, it is very confusing to them, especially because the pa specifications were changed print grid, has something about reading start.txt which is a little confusing to the students, they think they have to write to the file 227: induction "
198848515,Completed,2605:ad80:2f:a822:f49f:ce54:3587:e74,11/10/25 20:01,0,92,1,,,,,,,,,US,VA,11/10/25,Monday,9-11 pm,3,0,0,3,0,0,"a bit longer than usually 15-25 minutes, but mostly likely stems from online hours","227 - generally summation questions, proofs about sequencing, and the three steps of a proof by induction"
198910169,Completed,134.126.141.39,11/11/25 18:14,0,81,1,,,,,,,,,US,VA,11/11/25,Tuesday,7-9 pm,11,10,0,0,1,0,30-50 mins,149 - update_grid difficulty coding and understanding (how to break it down into helper functions) 
198913315,Completed,2605:ad80:2f:a822:2854:5d41:eaea:bb6d,11/11/25 19:56,0,396,1,,,,,,,,,US,VA,11/11/25,Tuesday,9-11 pm,1,1,0,0,0,0,30 mins,"149: private tests failing, and update_grid method"
198963477,Completed,134.126.113.27,11/12/25 16:07,0,388,1,,,,,,,,,US,VA,11/12/25,Wednesday,5-7 pm,3,3,0,0,0,0,at least 30 minutes,"A student need help displaying the correct output and some students needed help implementing update_grid for pa2, with knowing when a cell should be yellow and just how to implement it in general"
198968712,Completed,134.126.113.41,11/12/25 18:26,0,38,1,,,,,,,,,US,VA,11/12/25,Wednesday,7-9 pm,15,15,0,0,0,0,40 mins,"149: waffle pa, specifically update grid edges"
199028492,Completed,134.126.141.39,11/13/25 15:57,0,74,1,,,,,,,,,US,VA,11/13/25,Thursday,5-7 pm,1,1,0,0,0,0,15 minutes,CS149: Understanding annoying pytest outputs.
199036813,Completed,134.126.141.39,11/13/25 17:55,0,6246,1,,,,,,,,,US,VA,11/13/25,Thursday,7-9 pm,0,0,0,0,0,0,0 minutes,N/A
199042756,Completed,73.152.182.199,11/13/25 19:59,0,22,1,,,,,,,,,US,VA,11/13/25,Thursday,9-11 pm,0,0,0,0,0,0,0 mins,N/A
199143940,Completed,134.126.141.39,11/16/25 14:06,0,370,1,,,,,,,,,US,VA,11/16/25,Sunday,3-5 pm Sunday only,2,1,1,0,0,0,15+ minutes,"For 149, a student needed help writing test cases for P3 part A, For the 159 student they were working on the recent 159 lab and iterators and hash maps."
199145500,Completed,134.126.141.39,11/16/25 15:59,0,128,1,,,,,,,,,US,VA,11/16/25,Sunday,5-7 pm,2,1,1,0,0,0,about 10 minutes,149 was writing tests for pa3 part A and 159 was understanding how to complete one of the methods from the lab and understanding hashsets and such
199201515,Completed,134.126.141.39,11/17/25 16:01,0,48,1,,,,,,,,,US,VA,11/17/25,Monday,5-7 pm,2,1,0,0,0,1,Generally good amount of time 10-15 minutes,149 - Docstring conflicts 261 - accessing memory/forgotten break
199205648,Completed,134.126.113.18,11/17/25 18:13,0,72,1,,,,,,,,,US,VA,11/17/25,Monday,7-9 pm,5,1,0,2,0,2,"a bit longer than usually 15-25 minutes, but mostly likely stems from online hours",149 - PA3 227 - Recursion definitions 261 - forgotten break and memcpy
199209887,Completed,134.126.113.18,11/17/25 20:06,0,219,1,,,,,,,,,US,VA,11/17/25,Monday,9-11 pm,8,1,0,7,0,0,"a bit longer than usually 20-45 minutes, but mostly likely stems from online hours","149 - testing, how to determine seconds versus milliseconds 227 - writing recursive functions, separating out the recursive call."
199262165,Completed,134.126.113.30,11/18/25 16:02,0,100,1,,,,,,,,,US,VA,11/18/25,Tuesday,5-7 pm,9,7,0,1,1,1,,
199265751,Completed,134.126.141.39,11/18/25 18:07,0,39,1,,,,,,,,,US,VA,11/18/25,Tuesday,7-9 pm,2,2,0,0,0,0,20-40 mins,149 - creating tests for PA3
199268969,Completed,2605:ad80:2f:a822:f439:2f16:7c95:9c,11/18/25 20:27,0,101,1,,,,,,,,,US,VA,11/18/25,Tuesday,9-11 pm,1,0,0,1,0,0,1 hour,227: recursion quiz questions
199345894,Completed,134.126.141.39,11/19/25 16:15,0,313,1,,,,,,,,,US,VA,11/19/25,Wednesday,5-7 pm,5,5,0,0,0,0,about 15 minutes,"149 issues consisted of understanding how the tests for create_playlist work, understanding that each of the tests needed at least 2 or more additional ones, working with dictionaries for formatting and knowing whether to print or not if a key doesn't exist, working with sys.arg, understanding formatting tags and figuring out an easier way to work with the spaces for testing."
199353157,Completed,134.126.113.41,11/19/25 18:07,0,40,1,,,,,,,,,US,VA,11/19/25,Wednesday,7-9 pm,15,13,0,2,0,0,50-60 mins,149: testing part of PA3 227: understanding recursion 
199358971,Completed,204.111.113.108,11/19/25 20:09,0,38,1,,,,,,,,,US,VA,11/19/25,Wednesday,9-11 pm,4,3,0,1,0,0,,
199412568,Completed,134.126.141.39,11/20/25 16:05,0,496,1,,,,,,,,,US,VA,11/20/25,Thursday,5-7 pm,4,4,0,0,0,0,~15 minutes,"CS149: General project questions (my TAs left before I could ask them). Generally, seems to be some uncertainty regarding what JSON is, file ops, & command line."
199416854,Completed,134.126.141.39,11/20/25 18:01,0,58,1,,,,,,,,,US,VA,11/20/25,Thursday,7-9 pm,1,3,2,0,0,0,~30 minutes,149 - PA 2 part B 159 - tokenizing strings
199421834,Completed,73.152.182.199,11/20/25 20:04,0,12,1,,,,,,,,,US,VA,11/20/25,Thursday,9-11 pm,0,0,0,0,0,0,N/a,
199698966,Completed,134.126.141.39,12/1/25 16:55,0,3449,1,,,,,,,,,US,VA,12/1/25,Monday,5-7 pm,4,4,0,0,0,0,the longest was about an hour,"All the problems were for the 149 PA, most students needed help with load_data and understanding the recursion with influence(), and one student came in about a lab"
199700154,Completed,134.126.141.39,12/1/25 18:02,0,2482,1,,,,,,,,,US,VA,12/1/25,Monday,7-9 pm,6,4,1,0,0,1,50mins,"149: list comprehension, recursion, hw problems about map and filter 159: recursion lab, understanding why to use recursion when counting how many times the value occurs in an array 261: valgrind issues and dump cpu"
199701928,Completed,2605:ad80:2f:a822:588c:4304:7441:c620,12/1/25 20:01,0,112,1,,,,,,,,,US,VA,12/1/25,Monday,9-11 pm,4,1,0,3,0,0,"a bit longer than usually 20-30 minutes, but mostly likely stems from online hours",149 - recursion and how the depth is actually being calculated 227 - Bijection between sets
199758442,Completed,134.126.141.39,12/2/25 18:27,0,147,1,,,,,,,,,US,VA,12/2/25,Tuesday,7-9 pm,10,8,0,1,0,1,"bit longer than usually, 15-20 minutes","149 - PA3 recursion, and recursion principles in general"
199759998,Completed,2605:ad80:2f:a822:8501:be90:2cd8:bc97,12/2/25 20:28,0,16,1,,,,,,,,,US,VA,12/2/25,Tuesday,9-11 pm,0,0,0,0,0,0,,
199836715,Completed,134.126.141.39,12/4/25 16:01,0,2,1,,,,,,,,,US,VA,12/4/25,Thursday,5-7 pm,1,2,0,0,1,1,~20 minutes,149 - P3 part D (whole thing) 240 - hashing homework 261 - iotrap
199840660,Completed,73.152.182.199,12/4/25 18:02,0,107,1,,,,,,,,,US,VA,12/3/25,Wednesday,7-9 pm,6,4,0,1,0,1,15-30 mins,CS149 - Last FM PA Part D (API stuff) CS261 - IOTrap
199840910,Completed,134.126.141.39,12/4/25 18:11,0,98,1,,,,,,,,,US,VA,12/4/25,Thursday,7-9 pm,3,0,0,1,1,1,Between 20 minutes and an hour.,227 - Inequalities with inductive hypotheses. 240 - Hash lab/homework. 261 - iotrap step.
199843058,Completed,73.152.182.199,12/4/25 20:00,0,17,1,,,,,,,,,US,VA,12/4/25,Thursday,9-11 pm,0,0,0,0,00,0,0,N/A